id,phase_code,phase_label,cargo_code,cargo_label,trigger_code,trigger_label,context_code,context_label,text,eusotrip_coverage,eusotrip_evidence,uber_freight,cloudtrucks,severity,gap_note
S-17-03-06-A,17,Cancellation,03,Flatbed,06,Customs hold,A,Direct shipper→driver,[Cancellation] · Flatbed · Customs hold · Direct shipper→driver: a shipper and driver execute the cancellation step on a flatbed load while customs hold unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-06-B,17,Cancellation,03,Flatbed,06,Customs hold,B,Broker-routed,[Cancellation] · Flatbed · Customs hold · Broker-routed: a shipper and driver execute the cancellation step on a flatbed load while customs hold unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-06-C,17,Cancellation,03,Flatbed,06,Customs hold,C,Catalyst-managed,[Cancellation] · Flatbed · Customs hold · Catalyst-managed: a shipper and driver execute the cancellation step on a flatbed load while customs hold unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-06-D,17,Cancellation,03,Flatbed,06,Customs hold,D,Multi-stop / chain,[Cancellation] · Flatbed · Customs hold · Multi-stop / chain: a shipper and driver execute the cancellation step on a flatbed load while customs hold unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-07-A,17,Cancellation,03,Flatbed,07,Missed appointment,A,Direct shipper→driver,[Cancellation] · Flatbed · Missed appointment · Direct shipper→driver: a shipper and driver execute the cancellation step on a flatbed load while missed appointment unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-07-B,17,Cancellation,03,Flatbed,07,Missed appointment,B,Broker-routed,[Cancellation] · Flatbed · Missed appointment · Broker-routed: a shipper and driver execute the cancellation step on a flatbed load while missed appointment unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-07-C,17,Cancellation,03,Flatbed,07,Missed appointment,C,Catalyst-managed,[Cancellation] · Flatbed · Missed appointment · Catalyst-managed: a shipper and driver execute the cancellation step on a flatbed load while missed appointment unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-07-D,17,Cancellation,03,Flatbed,07,Missed appointment,D,Multi-stop / chain,[Cancellation] · Flatbed · Missed appointment · Multi-stop / chain: a shipper and driver execute the cancellation step on a flatbed load while missed appointment unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-08-A,17,Cancellation,03,Flatbed,08,Document defect,A,Direct shipper→driver,[Cancellation] · Flatbed · Document defect · Direct shipper→driver: a shipper and driver execute the cancellation step on a flatbed load while document defect unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-08-B,17,Cancellation,03,Flatbed,08,Document defect,B,Broker-routed,[Cancellation] · Flatbed · Document defect · Broker-routed: a shipper and driver execute the cancellation step on a flatbed load while document defect unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-08-C,17,Cancellation,03,Flatbed,08,Document defect,C,Catalyst-managed,[Cancellation] · Flatbed · Document defect · Catalyst-managed: a shipper and driver execute the cancellation step on a flatbed load while document defect unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-08-D,17,Cancellation,03,Flatbed,08,Document defect,D,Multi-stop / chain,[Cancellation] · Flatbed · Document defect · Multi-stop / chain: a shipper and driver execute the cancellation step on a flatbed load while document defect unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-09-A,17,Cancellation,03,Flatbed,09,Route deviation,A,Direct shipper→driver,[Cancellation] · Flatbed · Route deviation · Direct shipper→driver: a shipper and driver execute the cancellation step on a flatbed load while route deviation unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-09-B,17,Cancellation,03,Flatbed,09,Route deviation,B,Broker-routed,[Cancellation] · Flatbed · Route deviation · Broker-routed: a shipper and driver execute the cancellation step on a flatbed load while route deviation unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-09-C,17,Cancellation,03,Flatbed,09,Route deviation,C,Catalyst-managed,[Cancellation] · Flatbed · Route deviation · Catalyst-managed: a shipper and driver execute the cancellation step on a flatbed load while route deviation unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-09-D,17,Cancellation,03,Flatbed,09,Route deviation,D,Multi-stop / chain,[Cancellation] · Flatbed · Route deviation · Multi-stop / chain: a shipper and driver execute the cancellation step on a flatbed load while route deviation unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-10-A,17,Cancellation,03,Flatbed,10,HOS violation risk,A,Direct shipper→driver,[Cancellation] · Flatbed · HOS violation risk · Direct shipper→driver: a shipper and driver execute the cancellation step on a flatbed load while hos violation risk unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-10-B,17,Cancellation,03,Flatbed,10,HOS violation risk,B,Broker-routed,[Cancellation] · Flatbed · HOS violation risk · Broker-routed: a shipper and driver execute the cancellation step on a flatbed load while hos violation risk unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-10-C,17,Cancellation,03,Flatbed,10,HOS violation risk,C,Catalyst-managed,[Cancellation] · Flatbed · HOS violation risk · Catalyst-managed: a shipper and driver execute the cancellation step on a flatbed load while hos violation risk unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-03-10-D,17,Cancellation,03,Flatbed,10,HOS violation risk,D,Multi-stop / chain,[Cancellation] · Flatbed · HOS violation risk · Multi-stop / chain: a shipper and driver execute the cancellation step on a flatbed load while hos violation risk unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-01-A,17,Cancellation,04,Tanker — petroleum,01,Happy path,A,Direct shipper→driver,[Cancellation] · Tanker — petroleum · Happy path · Direct shipper→driver: a shipper and driver execute the cancellation step on a tanker — petroleum load while happy path unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-01-B,17,Cancellation,04,Tanker — petroleum,01,Happy path,B,Broker-routed,[Cancellation] · Tanker — petroleum · Happy path · Broker-routed: a shipper and driver execute the cancellation step on a tanker — petroleum load while happy path unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-01-C,17,Cancellation,04,Tanker — petroleum,01,Happy path,C,Catalyst-managed,[Cancellation] · Tanker — petroleum · Happy path · Catalyst-managed: a shipper and driver execute the cancellation step on a tanker — petroleum load while happy path unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-01-D,17,Cancellation,04,Tanker — petroleum,01,Happy path,D,Multi-stop / chain,[Cancellation] · Tanker — petroleum · Happy path · Multi-stop / chain: a shipper and driver execute the cancellation step on a tanker — petroleum load while happy path unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-02-A,17,Cancellation,04,Tanker — petroleum,02,Weather delay,A,Direct shipper→driver,[Cancellation] · Tanker — petroleum · Weather delay · Direct shipper→driver: a shipper and driver execute the cancellation step on a tanker — petroleum load while weather delay unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-02-B,17,Cancellation,04,Tanker — petroleum,02,Weather delay,B,Broker-routed,[Cancellation] · Tanker — petroleum · Weather delay · Broker-routed: a shipper and driver execute the cancellation step on a tanker — petroleum load while weather delay unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-02-C,17,Cancellation,04,Tanker — petroleum,02,Weather delay,C,Catalyst-managed,[Cancellation] · Tanker — petroleum · Weather delay · Catalyst-managed: a shipper and driver execute the cancellation step on a tanker — petroleum load while weather delay unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-02-D,17,Cancellation,04,Tanker — petroleum,02,Weather delay,D,Multi-stop / chain,[Cancellation] · Tanker — petroleum · Weather delay · Multi-stop / chain: a shipper and driver execute the cancellation step on a tanker — petroleum load while weather delay unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-03-A,17,Cancellation,04,Tanker — petroleum,03,Mechanical breakdown,A,Direct shipper→driver,[Cancellation] · Tanker — petroleum · Mechanical breakdown · Direct shipper→driver: a shipper and driver execute the cancellation step on a tanker — petroleum load while mechanical breakdown unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-03-B,17,Cancellation,04,Tanker — petroleum,03,Mechanical breakdown,B,Broker-routed,[Cancellation] · Tanker — petroleum · Mechanical breakdown · Broker-routed: a shipper and driver execute the cancellation step on a tanker — petroleum load while mechanical breakdown unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-03-C,17,Cancellation,04,Tanker — petroleum,03,Mechanical breakdown,C,Catalyst-managed,[Cancellation] · Tanker — petroleum · Mechanical breakdown · Catalyst-managed: a shipper and driver execute the cancellation step on a tanker — petroleum load while mechanical breakdown unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-03-D,17,Cancellation,04,Tanker — petroleum,03,Mechanical breakdown,D,Multi-stop / chain,[Cancellation] · Tanker — petroleum · Mechanical breakdown · Multi-stop / chain: a shipper and driver execute the cancellation step on a tanker — petroleum load while mechanical breakdown unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-04-A,17,Cancellation,04,Tanker — petroleum,04,Traffic / road closure,A,Direct shipper→driver,[Cancellation] · Tanker — petroleum · Traffic / road closure · Direct shipper→driver: a shipper and driver execute the cancellation step on a tanker — petroleum load while traffic / road closure unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-04-B,17,Cancellation,04,Tanker — petroleum,04,Traffic / road closure,B,Broker-routed,[Cancellation] · Tanker — petroleum · Traffic / road closure · Broker-routed: a shipper and driver execute the cancellation step on a tanker — petroleum load while traffic / road closure unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-04-C,17,Cancellation,04,Tanker — petroleum,04,Traffic / road closure,C,Catalyst-managed,[Cancellation] · Tanker — petroleum · Traffic / road closure · Catalyst-managed: a shipper and driver execute the cancellation step on a tanker — petroleum load while traffic / road closure unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-04-D,17,Cancellation,04,Tanker — petroleum,04,Traffic / road closure,D,Multi-stop / chain,[Cancellation] · Tanker — petroleum · Traffic / road closure · Multi-stop / chain: a shipper and driver execute the cancellation step on a tanker — petroleum load while traffic / road closure unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-17-04-05-A,17,Cancellation,04,Tanker — petroleum,05,Accident / incident,A,Direct shipper→driver,[Cancellation] · Tanker — petroleum · Accident / incident · Direct shipper→driver: a shipper and driver execute the cancellation step on a tanker — petroleum load while accident / incident unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
